"App name","Date","Time","Duration"
"Screen off","12/16/23","6:20:48 AM","0:00:01"
"Screen off (locked)","12/16/23","6:17:27 AM","0:03:21"
"Spotify","12/16/23","6:17:04 AM","0:00:24"
"Weather","12/16/23","6:16:59 AM","0:00:01"
"Screen on (unlocked)","12/16/23","6:16:59 AM","0:00:00"
"Screen off","12/16/23","6:16:59 AM","0:00:01"
"Screen off (locked)","12/16/23","6:16:44 AM","0:00:15"
"Weather","12/16/23","6:16:16 AM","0:00:28"
"Finder","12/16/23","6:16:02 AM","0:00:11"
"Messenger","12/16/23","6:15:12 AM","0:00:35"
"BlaBlaCar","12/16/23","6:15:07 AM","0:00:02"
"Screen on (unlocked)","12/16/23","6:15:07 AM","0:00:00"
"Screen off","12/16/23","6:15:06 AM","0:00:00"
"Screen off (locked)","12/16/23","6:15:04 AM","0:00:02"
"BlaBlaCar","12/16/23","6:14:35 AM","0:00:30"
"Screen on (unlocked)","12/16/23","6:14:34 AM","0:00:00"
"Screen off","12/16/23","6:14:33 AM","0:00:01"
"Screen off (locked)","12/16/23","6:12:58 AM","0:01:35"
"BlaBlaCar","12/16/23","6:11:20 AM","0:01:38"
"Messenger","12/16/23","6:10:48 AM","0:00:12"
"Screen on (unlocked)","12/16/23","6:10:48 AM","0:00:00"
"Screen off","12/16/23","6:10:48 AM","0:00:00"
"Screen off (locked)","12/16/23","6:10:00 AM","0:00:48"
"Messenger","12/16/23","6:08:38 AM","0:01:22"
"Screen on (locked)","12/16/23","6:08:38 AM","0:00:00"
"Screen off (locked)","12/16/23","6:07:54 AM","0:00:44"
"Screen on (unlocked)","12/16/23","6:07:45 AM","0:00:09"
"Screen on (locked)","12/16/23","6:07:42 AM","0:00:03"
"Messenger","12/16/23","6:07:40 AM","0:00:02"
"Screen on (unlocked)","12/16/23","6:07:40 AM","0:00:00"
"Screen off","12/16/23","6:07:39 AM","0:00:00"
"Screen off (locked)","12/16/23","6:07:02 AM","0:00:37"
"Screen on (locked)","12/16/23","6:06:57 AM","0:00:06"
"Messenger","12/16/23","6:06:55 AM","0:00:02"
"Screen on (unlocked)","12/16/23","6:06:54 AM","0:00:00"
"Screen off","12/16/23","6:06:54 AM","0:00:00"
"Screen off (locked)","12/16/23","6:06:30 AM","0:00:24"
"Messenger","12/16/23","6:05:24 AM","0:01:06"
"FlixBus","12/16/23","6:05:19 AM","0:00:06"
"Messenger","12/16/23","6:04:48 AM","0:00:27"
"Screen on (unlocked)","12/16/23","6:04:48 AM","0:00:00"
"Screen off","12/16/23","6:04:47 AM","0:00:00"
"Screen off (locked)","12/16/23","6:04:14 AM","0:00:33"
"Messenger","12/16/23","6:02:10 AM","0:02:04"
"Screen on (unlocked)","12/16/23","6:02:10 AM","0:00:00"
"Screen off","12/16/23","6:02:09 AM","0:00:01"
"Screen off (locked)","12/16/23","5:57:20 AM","0:04:50"
"Messenger","12/16/23","5:56:58 AM","0:00:22"
"Screen on (unlocked)","12/16/23","5:56:58 AM","0:00:00"
"Screen off","12/16/23","5:56:57 AM","0:00:01"
"Screen off (locked)","12/16/23","5:51:46 AM","0:05:11"
"Messenger","12/16/23","5:51:31 AM","0:00:15"
"FlixBus","12/16/23","5:50:59 AM","0:00:32"
"Screen on (unlocked)","12/16/23","5:50:59 AM","0:00:00"
"Screen off","12/16/23","5:50:58 AM","0:00:01"
"Screen off (locked)","12/16/23","5:50:57 AM","0:00:01"
"FlixBus","12/16/23","5:50:50 AM","0:00:07"
"Messenger","12/16/23","5:50:37 AM","0:00:13"
"Screen on (unlocked)","12/16/23","5:50:37 AM","0:00:00"
"Screen off (locked)","12/16/23","5:44:28 AM","0:06:09"
"Messenger","12/16/23","5:44:04 AM","0:00:24"
"FlixBus","12/16/23","5:43:59 AM","0:00:03"
"Maps","12/16/23","5:43:24 AM","0:00:33"
"FlixBus","12/16/23","5:43:04 AM","0:00:18"
"Maps","12/16/23","5:42:58 AM","0:00:06"
"Screen on (unlocked)","12/16/23","5:42:58 AM","0:00:00"
"Screen on (locked)","12/16/23","5:42:56 AM","0:00:02"
"Screen off (locked)","12/16/23","5:39:02 AM","0:03:55"
"Maps","12/16/23","5:38:57 AM","0:00:05"
"Messenger","12/16/23","5:38:47 AM","0:00:10"
"Maps","12/16/23","5:37:58 AM","0:00:46"
"Messenger","12/16/23","5:37:42 AM","0:00:01"
"Screen on (unlocked)","12/16/23","5:37:42 AM","0:00:00"
"Screen off","12/16/23","5:37:42 AM","0:00:00"
"Screen off (locked)","12/16/23","5:37:00 AM","0:00:42"
"Messenger","12/16/23","5:36:45 AM","0:00:15"
"Outlook","12/16/23","5:36:27 AM","0:00:18"
"Messenger","12/16/23","5:35:44 AM","0:00:43"
"Maps","12/16/23","5:35:40 AM","0:00:01"
"Screen on (unlocked)","12/16/23","5:35:40 AM","0:00:00"
"Screen off","12/16/23","5:35:40 AM","0:00:00"
"Screen off (locked)","12/16/23","5:34:58 AM","0:00:42"
"Maps","12/16/23","5:33:58 AM","0:01:00"
"Maps","12/16/23","5:33:44 AM","0:00:12"
"Screen on (unlocked)","12/16/23","5:33:44 AM","0:00:00"
"Screen off","12/16/23","5:33:43 AM","0:00:01"
"Screen off (locked)","12/16/23","5:32:54 AM","0:00:49"
"Maps","12/16/23","5:31:47 AM","0:01:07"
"Chrome","12/16/23","5:31:29 AM","0:00:06"
"Messenger","12/16/23","5:31:26 AM","0:00:01"
"Screen on (unlocked)","12/16/23","5:31:26 AM","0:00:00"
"Screen off","12/16/23","5:31:25 AM","0:00:01"
"Screen off (locked)","12/16/23","5:31:07 AM","0:00:18"
"Messenger","12/16/23","5:30:50 AM","0:00:18"
"Facebook","12/16/23","5:30:25 AM","0:00:25"
"Screen on (unlocked)","12/16/23","5:30:25 AM","0:00:00"
"Screen off","12/16/23","5:30:23 AM","0:00:02"
"Screen off (locked)","12/16/23","2:34:46 AM","2:55:36"
"Facebook","12/16/23","2:33:34 AM","0:01:13"
"Screen on (unlocked)","12/16/23","2:33:34 AM","0:00:00"
"Screen off","12/16/23","2:33:33 AM","0:00:00"
"Screen off (locked)","12/16/23","2:31:46 AM","0:01:47"
"Facebook","12/16/23","2:27:45 AM","0:04:01"
"Screen on (unlocked)","12/16/23","2:27:45 AM","0:00:00"
"Screen off","12/16/23","2:27:44 AM","0:00:01"
"Screen off (locked)","12/16/23","2:25:42 AM","0:02:02"
"Facebook","12/16/23","2:25:15 AM","0:00:28"
"Maps","12/16/23","2:23:42 AM","0:01:29"
"Facebook","12/16/23","2:23:16 AM","0:00:18"
"Messenger","12/16/23","2:23:10 AM","0:00:04"
"Facebook","12/16/23","2:20:51 AM","0:02:17"
"Messenger","12/16/23","2:20:11 AM","0:00:37"
"Chrome","12/16/23","2:18:13 AM","0:01:55"
"Maps","12/16/23","2:17:40 AM","0:00:32"
"Messenger","12/16/23","2:17:14 AM","0:00:22"
"Facebook","12/16/23","2:15:36 AM","0:01:36"
"Messenger","12/16/23","2:15:21 AM","0:00:13"
"Messenger","12/16/23","2:15:10 AM","0:00:08"
"Screen on (unlocked)","12/16/23","2:15:10 AM","0:00:00"
"Screen off (locked)","12/16/23","2:14:11 AM","0:00:59"
"Messenger","12/16/23","2:12:58 AM","0:01:13"
"Facebook","12/16/23","2:12:05 AM","0:00:52"
"Facebook","12/16/23","2:11:08 AM","0:00:49"
"Screen on (unlocked)","12/16/23","2:11:08 AM","0:00:00"
"Screen on (locked)","12/16/23","2:11:06 AM","0:00:02"
"Screen off (locked)","12/16/23","2:11:05 AM","0:00:01"
"Screen on (locked)","12/16/23","2:10:58 AM","0:00:07"
"Screen off (locked)","12/16/23","2:09:51 AM","0:01:07"
"Screen on (locked)","12/16/23","2:02:37 AM","0:07:13"
"Screen off (locked)","12/16/23","2:02:13 AM","0:00:24"
"Screen on (locked)","12/16/23","1:08:08 AM","0:54:05"
"Screen off (locked)","12/16/23","12:53:19 AM","0:14:49"
"Screen on (locked)","12/16/23","12:49:18 AM","0:04:01"
"Screen off (locked)","12/16/23","12:48:38 AM","0:00:40"
"Screen on (locked)","12/16/23","12:48:06 AM","0:00:32"
"Screen off (locked)","12/16/23","12:47:31 AM","0:00:35"
"Screen on (locked)","12/16/23","12:45:57 AM","0:01:34"
"Screen off (locked)","12/16/23","12:45:24 AM","0:00:33"
"Screen on (locked)","12/16/23","12:44:27 AM","0:00:57"
"Screen off (locked)","12/16/23","12:41:32 AM","0:02:55"
"Screen on (locked)","12/16/23","12:39:02 AM","0:02:30"
"Screen off (locked)","12/16/23","12:34:44 AM","0:04:18"
"Facebook","12/16/23","12:34:14 AM","0:00:30"
"Messenger","12/16/23","12:33:21 AM","0:00:49"
"Maps","12/16/23","12:32:26 AM","0:00:55"
"Messenger","12/16/23","12:32:15 AM","0:00:07"
"Screen on (unlocked)","12/16/23","12:32:15 AM","0:00:00"
"Screen on (locked)","12/16/23","12:32:13 AM","0:00:03"
"Screen off (locked)","12/16/23","12:22:34 AM","0:09:39"
"Messenger","12/16/23","12:22:00 AM","0:00:34"
"Messenger","12/16/23","12:21:36 AM","0:00:12"
"Samsung Internet","12/16/23","12:21:28 AM","0:00:07"
"Screen on (unlocked)","12/16/23","12:21:28 AM","0:00:00"
"Screen on (locked)","12/16/23","12:21:25 AM","0:00:03"
"Screen off (locked)","12/16/23","12:20:23 AM","0:01:01"
"Screen on (locked)","12/16/23","12:20:17 AM","0:00:07"
"Screen off (locked)","12/16/23","12:20:02 AM","0:00:15"
"Screen on (locked)","12/16/23","12:18:57 AM","0:01:05"
"Screen off (locked)","12/16/23","12:18:55 AM","0:00:02"
"Samsung Internet","12/16/23","12:17:41 AM","0:01:14"
"Screen on (unlocked)","12/16/23","12:17:41 AM","0:00:00"
"Screen off","12/16/23","12:17:40 AM","0:00:00"
"Screen off (locked)","12/16/23","12:17:11 AM","0:00:29"
"Samsung Internet","12/16/23","12:15:14 AM","0:01:57"
"Spotify","12/16/23","12:14:43 AM","0:00:29"
"Messenger","12/16/23","12:14:39 AM","0:00:01"
"Screen on (unlocked)","12/16/23","12:14:39 AM","0:00:00"
"Screen off","12/16/23","12:14:39 AM","0:00:00"
"Screen off (locked)","12/16/23","12:14:20 AM","0:00:18"
"Messenger","12/16/23","12:13:32 AM","0:00:48"
"Samsung Internet","12/16/23","12:13:24 AM","0:00:06"
"Screen on (unlocked)","12/16/23","12:13:24 AM","0:00:00"
"Screen off","12/16/23","12:13:23 AM","0:00:01"
"Screen off (locked)","12/16/23","12:13:15 AM","0:00:07"
"Samsung Internet","12/16/23","12:12:03 AM","0:01:12"
"Spotify","12/16/23","12:11:58 AM","0:00:04"
"Screen on (unlocked)","12/16/23","12:11:58 AM","0:00:00"
"Screen off","12/16/23","12:11:57 AM","0:00:01"
"Screen off (locked)","12/16/23","12:07:02 AM","0:04:55"
"Screen on (locked)","12/16/23","12:06:55 AM","0:00:06"
"Screen off (locked)","12/16/23","12:00:38 AM","0:06:17"
"Spotify","12/16/23","12:00:26 AM","0:00:12"
"Facebook","12/16/23","12:00:22 AM","0:00:03"
"Messenger","12/16/23","12:00:12 AM","0:00:05"
"Screen on (unlocked)","12/16/23","12:00:12 AM","0:00:00"
"Screen off","12/16/23","12:00:11 AM","0:00:01"
"Screen off (locked)","12/15/23","11:58:33 PM","0:01:38"
"Messenger","12/15/23","11:58:17 PM","0:00:16"
"Discord","12/15/23","11:58:14 PM","0:00:03"
"Screen on (unlocked)","12/15/23","11:58:14 PM","0:00:00"
"Screen off","12/15/23","11:58:14 PM","0:00:00"
"Screen off (locked)","12/15/23","11:57:46 PM","0:00:28"
"Discord","12/15/23","11:57:31 PM","0:00:15"
"Messenger","12/15/23","11:57:24 PM","0:00:07"
"Discord","12/15/23","11:56:58 PM","0:00:23"
"Facebook","12/15/23","11:56:53 PM","0:00:05"
"Screen on (unlocked)","12/15/23","11:56:53 PM","0:00:00"
"Screen on (locked)","12/15/23","11:56:51 PM","0:00:02"
"Screen off (locked)","12/15/23","11:56:27 PM","0:00:24"
"Screen on (locked)","12/15/23","11:56:21 PM","0:00:06"
"Facebook","12/15/23","11:56:02 PM","0:00:19"
"Messenger","12/15/23","11:55:52 PM","0:00:09"
"Messenger","12/15/23","11:55:26 PM","0:00:24"
"Samsung Internet","12/15/23","11:54:53 PM","0:00:31"
"Messenger","12/15/23","11:54:44 PM","0:00:06"
"Screen on (unlocked)","12/15/23","11:54:44 PM","0:00:00"
"Screen off","12/15/23","11:54:43 PM","0:00:01"
"Screen off (locked)","12/15/23","11:53:59 PM","0:00:44"
"Messenger","12/15/23","11:53:23 PM","0:00:36"
"Messenger","12/15/23","11:52:42 PM","0:00:39"
"Facebook","12/15/23","11:52:24 PM","0:00:18"
"Messenger","12/15/23","11:51:51 PM","0:00:32"
"Spotify","12/15/23","11:51:46 PM","0:00:01"
"Screen on (unlocked)","12/15/23","11:51:46 PM","0:00:00"
"Screen on (locked)","12/15/23","11:51:44 PM","0:00:02"
"Screen off (locked)","12/15/23","11:49:48 PM","0:01:56"
"Spotify","12/15/23","11:49:44 PM","0:00:04"
"Screen on (unlocked)","12/15/23","11:49:44 PM","0:00:00"
"Screen on (locked)","12/15/23","11:49:42 PM","0:00:02"
"Screen off (locked)","12/15/23","11:48:57 PM","0:00:45"
"Screen on (locked)","12/15/23","11:48:50 PM","0:00:07"
"Screen off (locked)","12/15/23","11:48:49 PM","0:00:01"
"Spotify","12/15/23","11:48:44 PM","0:00:05"
"Samsung Internet","12/15/23","11:48:37 PM","0:00:06"
"Screen on (unlocked)","12/15/23","11:48:36 PM","0:00:00"
"Screen on (locked)","12/15/23","11:48:34 PM","0:00:02"
"Screen off (locked)","12/15/23","11:48:32 PM","0:00:02"
"Screen on (locked)","12/15/23","11:47:49 PM","0:00:43"
"Samsung Internet","12/15/23","11:47:43 PM","0:00:06"
"Messenger","12/15/23","11:47:42 PM","0:00:01"
"Screen on (unlocked)","12/15/23","11:47:42 PM","0:00:00"
"Screen off","12/15/23","11:47:41 PM","0:00:01"
"Screen off (locked)","12/15/23","11:47:29 PM","0:00:12"
"Screen on (locked)","12/15/23","11:47:22 PM","0:00:06"
"Screen off (locked)","12/15/23","11:47:21 PM","0:00:01"
"Messenger","12/15/23","11:46:21 PM","0:00:59"
"Samsung Internet","12/15/23","11:45:38 PM","0:00:39"
"FlixBus","12/15/23","11:45:28 PM","0:00:10"
"Screen on (unlocked)","12/15/23","11:45:27 PM","0:00:01"
"Calendar","12/15/23","11:45:24 PM","0:00:04"
"Screen on (locked)","12/15/23","11:45:24 PM","0:00:00"
"Screen off","12/15/23","11:45:11 PM","0:00:13"
"Screen on (unlocked)","12/15/23","11:45:04 PM","0:00:07"
"Calendar","12/15/23","11:45:04 PM","0:00:01"
"Screen on (locked)","12/15/23","11:45:04 PM","0:00:00"
"Screen off (locked)","12/15/23","11:44:54 PM","0:00:10"
"FlixBus","12/15/23","11:44:19 PM","0:00:34"
"Screen on (unlocked)","12/15/23","11:44:19 PM","0:00:00"
"Screen off","12/15/23","11:44:19 PM","0:00:00"
"Screen off (locked)","12/15/23","11:44:16 PM","0:00:03"
"FlixBus","12/15/23","11:43:45 PM","0:00:31"
"Outlook","12/15/23","11:43:32 PM","0:00:08"
"Screen on (unlocked)","12/15/23","11:43:32 PM","0:00:00"
"Screen on (locked)","12/15/23","11:43:30 PM","0:00:03"
"Screen off (locked)","12/15/23","11:43:24 PM","0:00:06"
"Outlook","12/15/23","11:43:19 PM","0:00:04"
"Screen on (unlocked)","12/15/23","11:43:19 PM","0:00:00"
"Screen off","12/15/23","11:43:19 PM","0:00:00"
"Screen off (locked)","12/15/23","11:43:17 PM","0:00:02"
"Outlook","12/15/23","11:42:41 PM","0:00:36"
"Screen on (unlocked)","12/15/23","11:42:41 PM","0:00:00"
"Screen on (locked)","12/15/23","11:42:39 PM","0:00:02"
"Screen off (locked)","12/15/23","11:38:04 PM","0:04:35"
"Outlook","12/15/23","11:37:48 PM","0:00:17"
"Outlook","12/15/23","11:37:36 PM","0:00:10"
"Messenger","12/15/23","11:37:30 PM","0:00:06"
"Screen on (unlocked)","12/15/23","11:37:30 PM","0:00:00"
"Screen on (locked)","12/15/23","11:37:27 PM","0:00:03"
"Screen off (locked)","12/15/23","11:36:32 PM","0:00:55"
"Screen on (locked)","12/15/23","11:35:54 PM","0:00:38"
"Screen off (locked)","12/15/23","11:33:12 PM","0:02:42"
"Messenger","12/15/23","11:33:05 PM","0:00:07"
"Maps","12/15/23","11:33:04 PM","0:00:01"
"FlixBus","12/15/23","11:32:59 PM","0:00:05"
"Screen on (unlocked)","12/15/23","11:32:59 PM","0:00:00"
"Screen on (locked)","12/15/23","11:32:57 PM","0:00:02"
"Screen off (locked)","12/15/23","11:32:31 PM","0:00:26"
"FlixBus","12/15/23","11:32:13 PM","0:00:18"
"Screen on (unlocked)","12/15/23","11:32:13 PM","0:00:00"
"Screen on (locked)","12/15/23","11:32:11 PM","0:00:02"
"Screen off (locked)","12/15/23","11:31:29 PM","0:00:42"
"FlixBus","12/15/23","11:31:06 PM","0:00:23"
"Maps","12/15/23","11:30:52 PM","0:00:11"
"Screen on (unlocked)","12/15/23","11:30:52 PM","0:00:00"
"Screen off","12/15/23","11:30:51 PM","0:00:01"
"Screen off (locked)","12/15/23","11:25:42 PM","0:05:08"
"Screen on (locked)","12/15/23","11:25:36 PM","0:00:06"
"Maps","12/15/23","11:25:23 PM","0:00:13"
"Screen on (unlocked)","12/15/23","11:25:23 PM","0:00:00"
"Screen on (locked)","12/15/23","11:25:21 PM","0:00:02"
"Screen off (locked)","12/15/23","11:24:10 PM","0:01:11"
"Maps","12/15/23","11:23:37 PM","0:00:33"
"OneDrive","12/15/23","11:22:51 PM","0:00:44"
"FlixBus","12/15/23","11:22:28 PM","0:00:19"
"Maps","12/15/23","11:22:00 PM","0:00:25"
"Facebook","12/15/23","11:21:55 PM","0:00:02"
"Screen on (unlocked)","12/15/23","11:21:55 PM","0:00:00"
"Screen on (locked)","12/15/23","11:21:53 PM","0:00:02"
"Screen off (locked)","12/15/23","11:19:43 PM","0:02:10"
"Facebook","12/15/23","11:19:04 PM","0:00:39"
"Messenger","12/15/23","11:18:59 PM","0:00:01"
"Screen on (unlocked)","12/15/23","11:18:59 PM","0:00:00"
"Screen on (locked)","12/15/23","11:18:57 PM","0:00:02"
"Screen off (locked)","12/15/23","11:18:34 PM","0:00:23"
"Messenger","12/15/23","11:17:58 PM","0:00:36"
"Maps","12/15/23","11:17:47 PM","0:00:10"
"Facebook","12/15/23","11:17:42 PM","0:00:02"
"Screen on (unlocked)","12/15/23","11:17:41 PM","0:00:00"
"Screen on (locked)","12/15/23","11:17:39 PM","0:00:02"
"Screen off (locked)","12/15/23","11:16:14 PM","0:01:25"
"Facebook","12/15/23","11:15:55 PM","0:00:20"
"Messenger","12/15/23","11:15:45 PM","0:00:08"
"Discord","12/15/23","11:15:38 PM","0:00:05"
"Screen on (unlocked)","12/15/23","11:15:37 PM","0:00:00"
"Screen on (locked)","12/15/23","11:15:35 PM","0:00:02"
"Screen off (locked)","12/15/23","11:12:50 PM","0:02:45"
"Discord","12/15/23","11:12:03 PM","0:00:47"
"Facebook","12/15/23","11:11:58 PM","0:00:05"
"Screen on (unlocked)","12/15/23","11:11:57 PM","0:00:01"
"Screen on (locked)","12/15/23","11:11:54 PM","0:00:03"
"Screen off (locked)","12/15/23","11:10:02 PM","0:01:52"
"Facebook","12/15/23","11:09:42 PM","0:00:20"
"Screen on (unlocked)","12/15/23","11:09:42 PM","0:00:00"
"Screen off","12/15/23","11:09:40 PM","0:00:01"
"Screen off (locked)","12/15/23","11:08:56 PM","0:00:45"
"Facebook","12/15/23","11:07:30 PM","0:01:26"
"Messenger","12/15/23","11:07:26 PM","0:00:02"
"FlixBus","12/15/23","11:07:21 PM","0:00:03"
"Screen on (unlocked)","12/15/23","11:07:21 PM","0:00:00"
"Screen off","12/15/23","11:07:20 PM","0:00:01"
"Screen off (locked)","12/15/23","11:05:47 PM","0:01:33"
"FlixBus","12/15/23","11:05:40 PM","0:00:08"
"Screen on (unlocked)","12/15/23","11:05:40 PM","0:00:00"
"Screen off","12/15/23","11:05:39 PM","0:00:01"
"Screen off (locked)","12/15/23","11:05:37 PM","0:00:02"
"FlixBus","12/15/23","11:05:35 PM","0:00:02"
"Facebook","12/15/23","11:04:45 PM","0:00:51"
"Maps","12/15/23","11:04:16 PM","0:00:27"
"Screen on (unlocked)","12/15/23","11:04:16 PM","0:00:00"
"Screen off","12/15/23","11:04:15 PM","0:00:01"
"Screen off (locked)","12/15/23","11:03:21 PM","0:00:54"
"Maps","12/15/23","11:03:04 PM","0:00:17"
"Facebook","12/15/23","11:02:48 PM","0:00:14"
"Screen on (unlocked)","12/15/23","11:02:48 PM","0:00:00"
"Screen off","12/15/23","11:02:47 PM","0:00:01"
"Screen off (locked)","12/15/23","11:02:40 PM","0:00:07"
"Facebook","12/15/23","11:02:31 PM","0:00:09"
"Facebook","12/15/23","11:01:44 PM","0:00:38"
"FlixBus","12/15/23","11:01:19 PM","0:00:23"
"Messenger","12/15/23","11:01:14 PM","0:00:03"
"Messenger","12/15/23","11:00:58 PM","0:00:08"
"Maps","12/15/23","11:00:50 PM","0:00:08"
"Messenger","12/15/23","11:00:31 PM","0:00:19"
"Maps","12/15/23","11:00:24 PM","0:00:06"
"Chrome","12/15/23","11:00:09 PM","0:00:10"
"Screen on (unlocked)","12/15/23","11:00:05 PM","0:00:00"
"Screen off","12/15/23","11:00:03 PM","0:00:01"
"Screen off (locked)","12/15/23","10:59:25 PM","0:00:38"
"Facebook","12/15/23","10:58:43 PM","0:00:42"
"Screen on (unlocked)","12/15/23","10:58:43 PM","0:00:00"
"Screen off","12/15/23","10:58:42 PM","0:00:00"
"Screen off (locked)","12/15/23","10:58:05 PM","0:00:38"
"Facebook","12/15/23","10:57:25 PM","0:00:40"
"Messenger","12/15/23","10:57:22 PM","0:00:01"
"Screen on (unlocked)","12/15/23","10:57:22 PM","0:00:00"
"Screen off","12/15/23","10:57:21 PM","0:00:00"
"Screen off (locked)","12/15/23","10:57:06 PM","0:00:15"
"Messenger","12/15/23","10:57:03 PM","0:00:04"
"Discord","12/15/23","10:56:34 PM","0:00:27"
"Facebook","12/15/23","10:55:58 PM","0:00:35"
"Messenger","12/15/23","10:55:54 PM","0:00:01"
"Spotify","12/15/23","10:55:44 PM","0:00:08"
"Spotify","12/15/23","10:55:29 PM","0:00:07"
"Facebook","12/15/23","10:55:18 PM","0:00:08"
"Messenger","12/15/23","10:55:10 PM","0:00:06"
"Screen on (unlocked)","12/15/23","10:55:08 PM","0:00:00"
"Screen off","12/15/23","10:55:08 PM","0:00:01"
"Screen off (locked)","12/15/23","10:54:19 PM","0:00:49"
"Messenger","12/15/23","10:54:04 PM","0:00:11"
"Screen on (unlocked)","12/15/23","10:54:03 PM","0:00:00"
"Screen off","12/15/23","10:54:02 PM","0:00:01"
"Screen off (locked)","12/15/23","10:53:36 PM","0:00:27"
"Messenger","12/15/23","10:53:33 PM","0:00:03"
"Facebook","12/15/23","10:53:11 PM","0:00:22"
"Messenger","12/15/23","10:50:59 PM","0:02:10"
"FlixBus","12/15/23","10:50:34 PM","0:00:23"
"Messenger","12/15/23","10:49:41 PM","0:00:53"
"FlixBus","12/15/23","10:49:21 PM","0:00:18"
"Maps","12/15/23","10:49:10 PM","0:00:11"
"FlixBus","12/15/23","10:48:56 PM","0:00:11"
"Maps","12/15/23","10:47:18 PM","0:01:36"
"Screen on (unlocked)","12/15/23","10:47:18 PM","0:00:00"
"Screen on (locked)","12/15/23","10:47:15 PM","0:00:03"
"Screen off (locked)","12/15/23","10:44:03 PM","0:03:12"
"Maps","12/15/23","10:43:53 PM","0:00:10"
"Chrome","12/15/23","10:43:20 PM","0:00:33"
"Messenger","12/15/23","10:43:18 PM","0:00:01"
"Screen on (unlocked)","12/15/23","10:43:18 PM","0:00:00"
"Screen off","12/15/23","10:43:17 PM","0:00:01"
"Screen off (locked)","12/15/23","10:40:48 PM","0:02:30"
"Messenger","12/15/23","10:40:30 PM","0:00:18"
"Screen on (unlocked)","12/15/23","10:40:30 PM","0:00:00"
"Screen on (locked)","12/15/23","10:40:28 PM","0:00:02"
"Screen off (locked)","12/15/23","10:39:52 PM","0:00:35"
"Screen on (locked)","12/15/23","10:39:45 PM","0:00:07"
"Screen off (locked)","12/15/23","10:30:43 PM","0:09:02"
"Messenger","12/15/23","10:29:30 PM","0:01:13"
"Screen on (locked)","12/15/23","10:29:30 PM","0:00:00"
"Screen off (locked)","12/15/23","10:27:29 PM","0:02:01"
"Facebook","12/15/23","10:27:01 PM","0:00:28"
"Screen on (unlocked)","12/15/23","10:26:33 PM","0:00:27"
"Messenger","12/15/23","10:26:32 PM","0:00:00"
"Screen on (locked)","12/15/23","10:26:30 PM","0:00:02"
"Screen off (locked)","12/15/23","10:23:57 PM","0:02:33"
"Messenger","12/15/23","10:23:53 PM","0:00:04"
"Screen on (unlocked)","12/15/23","10:21:39 PM","0:02:14"
"Facebook","12/15/23","10:21:39 PM","0:00:00"
"Screen on (locked)","12/15/23","10:21:38 PM","0:00:01"
"Screen off (locked)","12/15/23","10:15:29 PM","0:06:09"
"Facebook","12/15/23","10:15:12 PM","0:00:17"
"Messenger","12/15/23","10:14:02 PM","0:01:08"
"Screen on (unlocked)","12/15/23","10:14:01 PM","0:00:01"
"Screen on (locked)","12/15/23","10:13:59 PM","0:00:02"
"Screen off (locked)","12/15/23","10:06:24 PM","0:07:35"
